Material,Time lapse,First Derivative
38-1486-03,164.053613,-0.1800072002878569
38-1486-03,164.07028,0.4199916001683802
38-1486-03,164.087223,0.0
38-1486-03,164.10389,0.8399832003353813
38-1486-03,164.120557,-0.11999760004810102
38-1486-03,164.137223,0.4200168006716306
38-1486-03,164.15389,-0.7199856002886594
38-1486-03,164.170557,0.05999880002392155
38-1486-03,164.187223,-0.1800072002881106
38-1486-03,164.20389,0.23999520009579278
38-1486-03,164.220557,0.11999760004789639
38-1486-03,164.237223,-0.0600024000960191
38-1486-03,164.25389,0.23999520009579278
38-1486-03,164.270557,-0.23999520009620204
38-1486-03,164.287223,0.12000480019188683
38-1486-03,164.30389,0.2999940001202792
38-1486-03,164.320557,0.0
38-1486-03,164.337223,-0.12000480019209149
38-1486-03,164.354167,-0.17705382436266326
38-1486-03,164.370833,0.5400216008635708
38-1486-03,164.3875,-0.2999940001203325
38-1486-03,164.404167,-0.05999880002392155
38-1486-03,164.420833,0.12000480019209149
38-1486-03,164.4375,0.23999520009584607
38-1486-03,164.454167,0.11999760004789639
38-1486-03,164.470833,0.0
38-1486-03,164.4875,-0.11999760004789639
38-1486-03,164.504167,0.059998800024023864
38-1486-03,164.520833,0.06000240009597006
38-1486-03,164.5375,0.4199916001683802
38-1486-03,164.554167,0.4199916001677173
38-1486-03,164.570833,-0.42001680067240016
38-1486-03,164.5875,-0.47999040019163886
38-1486-03,164.604167,-0.059998800024023864
38-1486-03,164.62111,0.2951071238860042
38-1486-03,164.637777,0.11999760004789639
38-1486-03,164.654443,0.1800072002881639
38-1486-03,164.67111,-0.17999640007187123
38-1486-03,164.687777,0.35999280014374246
38-1486-03,164.704443,-0.1800072002881639
38-1486-03,164.72111,0.47999040019163886
38-1486-03,164.737777,0.17999640007217818
38-1486-03,164.754443,0.36001440057566053
38-1486-03,164.77111,0.2999940001203325
38-1486-03,164.787777,-0.23999520009584607
38-1486-03,164.804443,0.42001680067234687
38-1486-03,164.82111,-0.11999760004789639
38-1486-03,164.837777,-0.11999760004810102
38-1486-03,164.838053,0.0
38-1486-03,164.85472,0.0
38-1486-03,164.871387,0.0
38-1486-03,164.888053,-0.12000480019188683
38-1486-03,164.90472,0.17999640007217818
38-1486-03,164.921387,0.11999760004789639
38-1486-03,164.938053,-0.12000480019209149
38-1486-03,164.95472,0.23999520009579278
38-1486-03,164.971387,0.0
38-1486-03,164.988053,0.12000480019188683
38-1486-03,165.00472,0.059998800024077155
38-1486-03,165.021663,0.0
38-1486-03,165.03833,0.11999760004789639
38-1486-03,165.054997,0.0
38-1486-03,165.071663,-0.06000240009591677
38-1486-03,165.08833,0.05999880002392155
38-1486-03,165.104997,0.17999640007217818
38-1486-03,165.121663,0.24000960038377367
38-1486-03,165.13833,-0.059998800024023864
38-1486-03,165.154997,0.05999880002392155
38-1486-03,165.171663,0.06000240009607239
38-1486-03,165.18833,0.11999760004789639
38-1486-03,165.204997,-0.059998800024023864
38-1486-03,165.221663,0.12000480019188683
38-1486-03,165.23833,0.11999760004810102
38-1486-03,165.254997,-0.11999760004789639
38-1486-03,165.271663,0.1800072002881639
38-1486-03,165.288607,0.0
38-1486-03,165.305273,0.0600024000960191
38-1486-03,165.32194,0.05999880002397484
38-1486-03,165.338607,-0.11999760004810102
38-1486-03,165.355273,0.1800072002878569
38-1486-03,165.37194,0.17999640007217818
38-1486-03,165.388607,-0.05999880002397484
38-1486-03,165.405273,0.06000240009607239
38-1486-03,165.42194,0.11999760004789639
38-1486-03,165.438607,0.11999760004810102
38-1486-03,165.455273,-0.12000480019188683
38-1486-03,165.47194,0.11999760004810102
38-1486-03,165.488607,0.05999880002397484
38-1486-03,165.505273,0.0600024000960191
38-1486-03,165.52194,0.0
38-1486-03,165.538883,0.11804284955444362
38-1486-03,165.538883,
38-1486-03,165.55555,0.0
38-1486-03,165.572217,0.11999760004810102
38-1486-03,165.588883,-0.06000240009597006
38-1486-03,165.60555,0.059998800024077155
38-1486-03,165.622217,0.11999760004789639
38-1486-03,165.638883,0.06000240009607239
38-1486-03,165.65555,0.05999880002392155
38-1486-03,165.672217,0.059998800024077155
38-1486-03,165.688883,0.0
38-1486-03,165.70555,0.059998800024077155
38-1486-03,165.722217,0.05999880002392155
38-1486-03,165.738883,0.12000480019209149
38-1486-03,165.75555,-0.05999880002392155
38-1486-03,165.772217,0.05999880002392155
38-1486-03,165.788883,0.12000480019214478
38-1486-03,165.805827,0.11803588290842469
38-1486-03,165.822493,-0.1800072002878569
38-1486-03,165.83916,0.17999640007217818
38-1486-03,165.855827,0.11999760004789639
38-1486-03,165.872493,0.0
38-1486-03,165.88916,0.0
38-1486-03,165.905827,0.0
38-1486-03,165.922493,0.24000960038382696
38-1486-03,165.93916,-0.11999760004815431
38-1486-03,165.955827,0.23999520009584607
38-1486-03,165.972493,-0.06000240009607239
38-1486-03,165.98916,0.11999760004794968
38-1486-03,166.005827,0.0
38-1486-03,166.022493,-1.1400456018250025
38-1486-03,166.03916,-0.05999880002397484
38-1486-03,166.055827,0.47999040019245737
38-1486-03,166.07277,0.8853213716580126
38-1486-03,166.089437,0.05999880002397484
38-1486-03,166.106104,-0.2999940001202792
38-1486-03,166.12277,-0.5400216008635708
38-1486-03,166.139437,0.17999640007217818
38-1486-03,166.156104,-0.05999880002392155
38-1486-03,166.17277,0.24000960038377367
38-1486-03,166.189437,0.0
38-1486-03,166.206104,0.17999640007187123
38-1486-03,166.22277,-0.12000480019209149
38-1486-03,166.239437,-0.11999760004794968
38-1486-03,166.256104,0.0
38-1486-03,166.27277,0.30001200047979704
38-1486-03,166.289437,0.23999520009620204
38-1486-03,166.28973,0.0
38-1486-03,166.306396,-0.06000240009597006
38-1486-03,166.323063,-0.1799964000721249
38-1486-03,166.33973,0.2999940001197676
38-1486-03,166.356396,-0.06000240009607239
38-1486-03,166.373063,-0.17999640007187123
38-1486-03,166.38973,0.8399832003368137
38-1486-03,166.38973,
38-1486-03,166.406396,-0.30001200047974375
38-1486-03,166.423063,-0.47999040019163886
38-1486-03,166.440007,0.0
38-1486-03,166.456673,0.1800072002881639
38-1486-03,166.47334,0.23999520009579278
38-1486-03,166.490007,0.0
38-1486-03,166.506673,-0.06000240009591677
38-1486-03,166.52334,0.4199916001683802
38-1486-03,166.540007,0.0
38-1486-03,166.556673,0.3000120004802554
38-1486-03,166.57334,-0.2999940001197676
38-1486-03,166.590007,-0.47999040019163886
38-1486-03,166.606673,0.1800072002881639
38-1486-03,166.62334,0.23999520009579278
38-1486-03,166.640007,-0.11999760004810102
38-1486-03,166.656673,0.24000960038382696
38-1486-03,166.67334,0.23999520009620204
38-1486-03,166.690007,0.11999760004789639
38-1486-03,166.70695,0.0
38-1486-03,166.723617,0.4199916001684335
38-1486-03,166.740283,-0.1800072002878569
38-1486-03,166.75695,-0.059998800024077155
38-1486-03,166.773617,-0.35999280014374246
38-1486-03,166.790283,0.1800072002881639
38-1486-03,166.80695,0.11999760004794968
38-1486-03,166.823617,-0.05999880002397484
38-1486-03,166.840283,-0.06000240009607239
38-1486-03,166.85695,0.2999940001197676
38-1486-03,166.873617,0.4199916001684335
38-1486-03,166.890283,-0.5400216008635708
38-1486-03,166.90695,0.47999040019245737
38-1486-03,166.923617,0.23999520009584607
38-1486-03,166.923617,
38-1486-03,166.94056,-0.11804284955444362
38-1486-03,166.957227,-0.2999940001202792
38-1486-03,166.973893,0.12000480019194013
38-1486-03,166.99056,-0.059998800024077155
38-1486-03,167.007227,0.11999760004789639
38-1486-03,167.023893,0.12000480019209149
38-1486-03,167.04056,0.05999880002397484
38-1486-03,167.057227,0.35999280014374246
38-1486-03,167.073893,-0.3600144005763278
38-1486-03,167.09056,0.23999520009584607
38-1486-03,167.107227,0.35999280014430307
38-1486-03,167.123893,0.30001200047974375
38-1486-03,167.14056,0.23999520009625533
38-1486-03,167.157227,-0.7799844003114065
38-1486-03,167.173893,-0.12000480019209149
38-1486-03,167.19056,0.5399892002155604
38-1486-03,167.207503,-0.11804284955439119
38-1486-03,167.22417,-0.23999520009625533
38-1486-03,167.240837,0.5999880002395885
38-1486-03,167.257503,0.0
38-1486-03,167.27417,-0.23999520009625533
38-1486-03,167.290837,0.17999640007187123
38-1486-03,167.307503,0.3000120004802554
38-1486-03,167.32417,0.17999640007187123
38-1486-03,167.340837,0.059998800024077155
38-1486-03,167.357503,-0.9000360014392845
38-1486-03,167.37417,-0.17999640007217818
38-1486-03,167.390837,0.5999880002395885
38-1486-03,167.407503,0.0
38-1486-03,167.42417,0.3599928001436892
38-1486-03,167.440837,0.2999940001203325
38-1486-03,167.457503,-0.12000480019194013
38-1486-03,167.474447,0.05901794145423856
38-1486-03,167.491113,0.12000480019188683
38-1486-03,167.50778,0.23999520009625533
38-1486-03,167.50778,
38-1486-03,167.524447,-0.5999880002395885
38-1486-03,167.541113,0.6000240009605641
38-1486-03,167.55778,-0.35999280014374246
38-1486-03,167.574447,0.35999280014435636
38-1486-03,167.591113,0.12000480019188683
38-1486-03,167.60778,-0.11999760004810102
38-1486-03,167.624447,0.05999880002392155
38-1486-03,167.641113,-0.0600024000960191
38-1486-03,167.65778,0.17999640007187123
38-1486-03,167.674447,0.0
38-1486-03,167.674723,-3.623188405618337
38-1486-03,167.69139,0.0
38-1486-03,167.708057,0.2999940001202792
38-1486-03,167.724723,0.6600264010554575
38-1486-03,167.741667,0.11803588290842469
38-1486-03,167.758333,-1.2000480019210216
38-1486-03,167.775,0.17999640007187123
38-1486-03,167.791667,0.11999760004810102
38-1486-03,167.808333,0.24000960038377367
38-1486-03,167.825,0.11999760004810102
38-1486-03,167.841667,0.17999640007187123
38-1486-03,167.858333,0.0
38-1486-03,167.875,-0.23999520009579278
38-1486-03,167.891667,0.419991600167664
38-1486-03,167.908333,0.12000480019209149
38-1486-03,167.925,0.35999280014374246
38-1486-03,167.941667,0.11999760004810102
38-1486-03,167.958333,0.12000480019194013
38-1486-03,167.975,-0.6599868002646355
38-1486-03,167.991667,-0.17999640007187123
38-1486-03,168.00861,0.05902142477722181
38-1486-03,168.025277,0.0
38-1486-03,168.041943,0.24000960038377367
38-1486-03,168.05861,0.11999760004810102
38-1486-03,168.075277,-0.05999880002392155
38-1486-03,168.091943,0.48001920076841925
38-1486-03,168.10861,-0.05999880002397484
38-1486-03,168.125277,0.0
38-1486-03,168.141943,0.24000960038423627
38-1486-03,168.15861,-0.11999760004794968
38-1486-03,168.175277,0.23999520009625533
38-1486-03,168.191943,-0.48001920076760063
38-1486-03,168.20861,0.17999640007217818
38-1486-03,168.225277,0.05999880002392155
38-1486-03,168.241943,-0.1800072002881639
38-1486-03,168.25861,0.4199916001677173
38-1486-03,168.275553,0.11804284955439119
38-1486-03,168.29222,-0.059998800024077155
38-1486-03,168.308887,-0.05999880002392155
38-1486-03,168.325553,0.30001200047974375
38-1486-03,168.34222,-0.059998800024077155
38-1486-03,168.358887,0.7799844003114065
38-1486-03,168.375553,-0.12000480019209149
38-1486-03,168.39222,0.35999280014374246
38-1486-03,168.408887,0.23999520009620204
38-1486-03,168.425553,-0.06000240009591677
38-1486-03,168.44222,0.0
38-1486-03,168.458887,-0.05999880002397484
38-1486-03,168.475553,-0.1800072002881639
38-1486-03,168.49222,0.11999760004794968
38-1486-03,168.508887,-0.059998800024077155
38-1486-03,168.525553,0.0
38-1486-03,168.542497,0.29508970727108796
38-1486-03,168.559163,0.12000480019188683
38-1486-03,168.57583,0.11999760004815431
38-1486-03,168.592497,0.05999880002392155
38-1486-03,168.609163,-0.0600024000960191
38-1486-03,168.62583,-0.17999640007187123
38-1486-03,168.642497,0.35999280014430307
38-1486-03,168.659163,0.1800072002878569
38-1486-03,168.67583,0.11999760004815431
38-1486-03,168.692497,-0.05999880002397484
38-1486-03,168.709163,0.0
38-1486-03,168.72583,-0.05999880002397484
38-1486-03,168.742497,0.11999760004815431
38-1486-03,168.759163,0.18000720028780362
38-1486-03,168.77583,0.0
38-1486-03,168.792497,0.059998800024077155
38-1486-03,168.80944,0.11804284955439119
38-1486-03,168.826107,0.0
38-1486-03,168.842773,0.1800072002881639
38-1486-03,168.85944,-0.11999760004789639
38-1486-03,168.876107,0.2999940001202792
38-1486-03,168.892773,0.0
38-1486-03,168.90944,0.059998800024077155
38-1486-03,168.926107,0.05999880002392155
38-1486-03,168.942773,0.0
38-1486-03,168.95944,0.05999880002397484
38-1486-03,168.976107,0.11999760004789639
38-1486-03,168.992773,0.06000240009607239
38-1486-03,169.00944,0.05999880002392155
38-1486-03,169.026107,0.0
38-1486-03,169.042773,0.06000240009597006
38-1486-03,169.05944,-0.059998800024077155
38-1486-03,169.076383,0.05902142477722181
38-1486-03,169.09305,0.17999640007187123
38-1486-03,169.109717,0.059998800024077155
38-1486-03,169.126383,0.06000240009591677
38-1486-03,169.14305,0.059998800024077155
38-1486-03,169.159717,-0.05999880002397484
38-1486-03,169.176383,0.12000480019209149
38-1486-03,169.19305,0.11999760004794968
38-1486-03,169.209717,0.0
38-1486-03,169.226383,0.0
38-1486-03,169.24305,0.05999880002392155
38-1486-03,169.259717,0.0
38-1486-03,169.276383,0.1800072002878569
38-1486-03,169.29305,0.0
38-1486-03,169.309717,0.05999880002397484
38-1486-03,169.326383,0.0
38-1486-03,169.343327,0.11803588290842469
38-1486-03,169.359993,0.12000480019188683
38-1486-03,169.37666,0.0
38-1486-03,169.393327,0.11999760004794968
38-1486-03,169.409993,-0.12000480019214478
38-1486-03,169.42666,0.05999880002397484
38-1486-03,169.443327,-0.05999880002397484
38-1486-03,169.459993,0.12000480019214478
38-1486-03,169.47666,0.11999760004789639
38-1486-03,169.493327,0.059998800024023864
38-1486-03,169.509993,0.06000240009597006
38-1486-03,169.509993,
38-1486-03,169.52666,0.11999760004810102
38-1486-03,169.543327,0.05999880002397484
38-1486-03,169.559993,0.06000240009607239
38-1486-03,169.57666,-0.2999940001198209
38-1486-03,169.593604,0.2360717658169018
38-1486-03,169.61027,0.1800072002878569
38-1486-03,169.626937,0.11999760004810102
38-1486-03,169.643604,-0.05999880002397484
38-1486-03,169.66027,0.12000480019214478
38-1486-03,169.676937,-0.05999880002397484
38-1486-03,169.693604,0.059998800024077155
38-1486-03,169.71027,0.12000480019188683
38-1486-03,169.726937,0.11999760004810102
38-1486-03,169.743604,0.0
38-1486-03,169.76027,-0.12000480019209149
38-1486-03,169.776937,0.17999640007187123
38-1486-03,169.793604,0.0
38-1486-03,169.81027,0.12000480019188683
38-1486-03,169.826937,0.0
38-1486-03,169.843604,0.11999760004789639
38-1486-03,169.860563,0.0
38-1486-03,169.87723,0.059998800024077155
38-1486-03,169.893896,0.12000480019188683
38-1486-03,169.910563,0.0
38-1486-03,169.92723,0.0
38-1486-03,169.943896,0.06000240009607239
38-1486-03,169.960563,0.05999880002392155
38-1486-03,169.97723,0.17999640007217818
38-1486-03,169.993896,0.06000240009597006
38-1486-03,170.010563,0.0
38-1486-03,170.02723,-0.05999880002397484
38-1486-03,170.043896,0.1800072002881639
38-1486-03,170.060563,0.0
38-1486-03,170.07723,0.059998800024077155
38-1486-03,170.093896,0.12000480019188683
38-1486-03,170.110563,0.0
38-1486-03,170.127507,0.05901794145423856
38-1486-03,170.144173,-0.06000240009607239
38-1486-03,170.16084,0.11999760004789639
38-1486-03,170.177507,0.11999760004810102
38-1486-03,170.194173,0.0
38-1486-03,170.21084,0.11999760004815431
38-1486-03,170.227507,0.0
38-1486-03,170.244173,-0.12000480019214478
38-1486-03,170.26084,0.23999520009584607
38-1486-03,170.277507,-0.11999760004789639
38-1486-03,170.294173,-0.06000240009607239
38-1486-03,170.31084,0.17999640007187123
38-1486-03,170.327507,0.17999640007217818
38-1486-03,170.344173,0.12000480019188683
38-1486-03,170.36084,0.17999640007217818
38-1486-03,170.377507,0.0
38-1486-03,170.39445,-0.05902142477722181
38-1486-03,170.411117,0.11999760004815431
38-1486-03,170.427783,0.06000240009591677
38-1486-03,170.44445,0.059998800024077155
38-1486-03,170.461117,-0.05999880002397484
38-1486-03,170.477783,0.06000240009607239
38-1486-03,170.49445,-0.05999880002397484
38-1486-03,170.511117,0.17999640007187123
38-1486-03,170.527783,-0.12000480019209149
38-1486-03,170.54445,0.17999640007187123
38-1486-03,170.561117,0.059998800024023864
38-1486-03,170.577783,0.12000480019194013
38-1486-03,170.59445,0.0
38-1486-03,170.611117,0.17999640007181794
38-1486-03,170.611393,0.0
38-1486-03,170.62806,-0.11999760004789639
38-1486-03,170.644727,0.17999640007217818
38-1486-03,170.661393,-0.1800072002878569
38-1486-03,170.67806,0.0
38-1486-03,170.694727,0.17999640007187123
38-1486-03,170.711393,0.12000480019209149
38-1486-03,170.72806,0.11999760004794968
38-1486-03,170.744727,0.05999880002392155
38-1486-03,170.76167,-0.05902142477716939
38-1486-03,170.778337,0.11999760004810102
38-1486-03,170.795003,0.06000240009591677
38-1486-03,170.81167,-0.059998800024023864
38-1486-03,170.828337,0.11999760004789639
38-1486-03,170.845003,0.12000480019209149
38-1486-03,170.86167,0.11999760004794968
38-1486-03,170.878337,0.0
38-1486-03,170.895003,0.0
38-1486-03,170.91167,0.0
38-1486-03,170.928337,0.11999760004789639
38-1486-03,170.945003,0.0
38-1486-03,170.96167,0.11999760004810102
38-1486-03,170.978337,0.0
38-1486-03,170.995003,0.12000480019209149
38-1486-03,171.01167,0.05999880002397484
38-1486-03,171.028613,0.05902142477722181
38-1486-03,171.04528,0.059998800024023864
38-1486-03,171.061947,-0.05999880002392155
38-1486-03,171.078613,0.1800072002881106
38-1486-03,171.09528,0.0
38-1486-03,171.111947,-0.059998800024023864
38-1486-03,171.128613,0.1800072002878569
38-1486-03,171.14528,0.05999880002392155
38-1486-03,171.161947,0.059998800024077155
38-1486-03,171.178613,0.0
38-1486-03,171.19528,0.059998800024077155
38-1486-03,171.211947,0.05999880002392155
38-1486-03,171.228613,0.06000240009607239
38-1486-03,171.24528,0.05999880002392155
38-1486-03,171.261947,0.059998800024077155
38-1486-03,171.278613,0.06000240009597006
38-1486-03,171.295557,0.0
38-1486-03,171.312223,0.12000480019209149
38-1486-03,171.32889,0.0
38-1486-03,171.345557,0.05999880002397484
38-1486-03,171.362223,0.0
38-1486-03,171.37889,0.11999760004789639
38-1486-03,171.395557,0.059998800024023864
38-1486-03,171.412223,0.0
38-1486-03,171.42889,0.17999640007217818
38-1486-03,171.445557,-0.05999880002392155
38-1486-03,171.462223,0.12000480019209149
38-1486-03,171.47889,0.05999880002397484
38-1486-03,171.495557,0.059998800024023864
38-1486-03,171.512223,0.0
38-1486-03,171.52889,0.11999760004810102
38-1486-03,171.545557,0.0
38-1486-03,171.5625,0.05902142477722181
38-1486-03,171.579167,0.0
38-1486-03,171.595833,0.12000480019209149
38-1486-03,171.6125,0.05999880002397484
38-1486-03,171.629167,0.059998800024077155
38-1486-03,171.645833,0.06000240009591677
38-1486-03,171.6625,0.0
38-1486-03,171.679167,0.05999880002397484
38-1486-03,171.695833,0.12000480019209149
38-1486-03,171.7125,0.0
38-1486-03,171.729167,0.11999760004810102
38-1486-03,171.745833,0.06000240009597006
38-1486-03,171.7625,0.059998800024077155
38-1486-03,171.779167,0.05999880002392155
38-1486-03,171.795833,-0.0600024000960191
38-1486-03,171.8125,0.11999760004789639
38-1486-03,171.829443,0.11804284955439119
38-1486-03,171.84611,0.0
38-1486-03,171.862777,0.11999760004810102
38-1486-03,171.879443,0.06000240009597006
38-1486-03,171.89611,0.0
38-1486-03,171.912777,0.05999880002397484
38-1486-03,171.929443,0.0
38-1486-03,171.94611,0.05999880002392155
38-1486-03,171.962777,0.059998800024077155
38-1486-03,171.979443,0.06000240009591677
38-1486-03,171.99611,0.11999760004815431
38-1486-03,172.012777,0.05999880002392155
38-1486-03,172.029443,-0.0600024000960191
38-1486-03,172.04611,0.05999880002392155
38-1486-03,172.046387,0.0
38-1486-03,172.063053,0.12000480019214478
38-1486-03,172.07972,0.11999760004789639
38-1486-03,172.096387,0.059998800024023864
38-1486-03,172.113053,0.06000240009597006
38-1486-03,172.12972,0.0
38-1486-03,172.146387,0.05999880002397484
38-1486-03,172.163053,0.0600024000960191
38-1486-03,172.17972,0.0
38-1486-03,172.196387,0.059998800024077155
38-1486-03,172.213053,0.06000240009591677
38-1486-03,172.229997,0.05901794145423856
38-1486-03,172.246663,-0.1800072002878569
38-1486-03,172.26333,0.2999940001202792
38-1486-03,172.279997,0.05999880002397484
38-1486-03,172.296663,0.0
38-1486-03,172.31333,0.05999880002397484
38-1486-03,172.329997,0.11999760004810102
38-1486-03,172.346663,0.06000240009591677
38-1486-03,172.36333,0.0
38-1486-03,172.379997,0.05999880002397484
38-1486-03,172.396663,0.12000480019209149
38-1486-03,172.41333,0.0
38-1486-03,172.429997,0.059998800024077155
38-1486-03,172.446663,0.06000240009597006
38-1486-03,172.46333,0.05999880002392155
38-1486-03,172.479997,0.059998800024077155
38-1486-03,172.49694,0.05902142477716939
38-1486-03,172.513607,0.05999880002397484
38-1486-03,172.530273,0.06000240009607239
38-1486-03,172.54694,0.05999880002392155
38-1486-03,172.563607,0.0
38-1486-03,172.580273,0.06000240009597006
38-1486-03,172.59694,0.0
38-1486-03,172.613607,0.11999760004789639
38-1486-03,172.630273,0.06000240009607239
38-1486-03,172.64694,0.0
38-1486-03,172.663607,0.11999760004789639
38-1486-03,172.680273,0.06000240009607239
38-1486-03,172.69694,0.17999640007187123
38-1486-03,172.713607,-0.059998800024077155
38-1486-03,172.730273,0.06000240009597006
38-1486-03,172.74694,0.0
38-1486-03,172.763883,0.17706427433156058
38-1486-03,172.78055,0.05999880002397484
38-1486-03,172.797217,0.059998800024077155
38-1486-03,172.813883,0.0
38-1486-03,172.83055,0.059998800024023864
38-1486-03,172.847217,0.0
38-1486-03,172.863883,0.12000480019214478
38-1486-03,172.88055,0.05999880002392155
38-1486-03,172.897217,0.11999760004789639
38-1486-03,172.913883,-0.12000480019209149
38-1486-03,172.93055,0.17999640007187123
38-1486-03,172.947217,0.0
38-1486-03,172.963883,0.12000480019188683
38-1486-03,172.98055,0.059998800024077155
38-1486-03,172.997217,-0.05999880002397484
38-1486-03,173.013883,0.12000480019214478
38-1486-03,173.030827,0.11803588290842469
38-1486-03,173.047493,0.06000240009591677
38-1486-03,173.06416,-0.059998800024023864
38-1486-03,173.080827,0.11999760004789639
38-1486-03,173.097493,0.06000240009607239
38-1486-03,173.11416,0.0
38-1486-03,173.130827,0.05999880002392155
38-1486-03,173.147493,0.12000480019214478
38-1486-03,173.16416,0.0
38-1486-03,173.180827,0.059998800024023864
38-1486-03,173.197493,0.06000240009597006
38-1486-03,173.21416,0.11999760004810102
38-1486-03,173.230827,0.0
38-1486-03,173.247493,0.06000240009607239
38-1486-03,173.26416,0.0
38-1486-03,173.280827,0.059998800024023864
38-1486-03,173.29777,0.177064274331316
38-1486-03,173.314437,0.0
38-1486-03,173.331104,0.0
38-1486-03,173.34777,0.0
38-1486-03,173.364437,0.11999760004789639
38-1486-03,173.381104,0.11999760004815431
38-1486-03,173.39777,0.0
38-1486-03,173.414437,0.059998800024023864
38-1486-03,173.431104,0.05999880002397484
38-1486-03,173.44777,0.06000240009607239
38-1486-03,173.464437,0.05999880002392155
38-1486-03,173.481104,0.11999760004810102
38-1486-03,173.49777,0.0
38-1486-03,173.514437,0.11999760004815431
38-1486-03,173.51473,0.0
38-1486-03,173.531396,0.0
38-1486-03,173.548063,0.0
38-1486-03,173.56473,0.11999760004810102
38-1486-03,173.581396,0.06000240009597006
38-1486-03,173.598063,0.059998800024023864
38-1486-03,173.61473,0.0
38-1486-03,173.631396,0.0
38-1486-03,173.648063,0.11999760004789639
38-1486-03,173.66473,0.0
38-1486-03,173.681396,0.12000480019194013
38-1486-03,173.69834,0.05901794145418614
38-1486-03,173.715007,0.05999880002397484
38-1486-03,173.731673,0.06000240009607239
38-1486-03,173.74834,0.05999880002392155
38-1486-03,173.765007,0.059998800024077155
38-1486-03,173.781673,0.06000240009591677
38-1486-03,173.79834,0.0
38-1486-03,173.815007,0.11999760004794968
38-1486-03,173.831673,0.0
38-1486-03,173.84834,0.05999880002392155
38-1486-03,173.865007,0.0
38-1486-03,173.881673,0.1800072002878569
38-1486-03,173.89834,-0.059998800024023864
38-1486-03,173.915007,0.11999760004789639
38-1486-03,173.931673,0.0
38-1486-03,173.94834,0.17999640007187123
38-1486-03,173.965283,0.0
38-1486-03,173.98195,0.05999880002392155
38-1486-03,173.998617,0.11999760004815431
38-1486-03,174.015283,0.0
38-1486-03,174.03195,0.059998800024023864
38-1486-03,174.048617,0.05999880002397484
38-1486-03,174.065283,0.0
38-1486-03,174.08195,0.11999760004789639
38-1486-03,174.098617,0.059998800024077155
38-1486-03,174.115283,0.0
38-1486-03,174.13195,0.059998800024023864
38-1486-03,174.148617,0.17999640007187123
38-1486-03,174.165283,0.0
38-1486-03,174.18195,0.0
38-1486-03,174.198617,0.0
38-1486-03,174.215283,0.12000480019209149
38-1486-03,174.232227,0.0
38-1486-03,174.248893,0.12000480019194013
38-1486-03,174.26556,0.059998800024023864
38-1486-03,174.282227,0.05999880002397484
38-1486-03,174.298893,0.06000240009607239
38-1486-03,174.31556,0.0
38-1486-03,174.332227,0.11999760004810102
38-1486-03,174.348893,0.12000480019188683
38-1486-03,174.36556,0.0
38-1486-03,174.382227,0.05999880002397484
38-1486-03,174.398893,0.0600024000960191
38-1486-03,174.41556,0.0
38-1486-03,174.432227,0.0
38-1486-03,174.448893,0.12000480019209149
38-1486-03,174.46556,0.11999760004794968
38-1486-03,174.482227,0.059998800024023864
38-1486-03,174.49917,0.05902142477722181
38-1486-03,174.515837,0.0
38-1486-03,174.532503,0.06000240009607239
38-1486-03,174.54917,0.05999880002392155
38-1486-03,174.565837,0.059998800024077155
38-1486-03,174.582503,0.12000480019188683
38-1486-03,174.59917,0.0
38-1486-03,174.615837,0.11999760004789639
38-1486-03,174.632503,0.0
38-1486-03,174.64917,0.059998800024077155
38-1486-03,174.64917,
38-1486-03,174.665837,0.05999880002397484
38-1486-03,174.682503,0.0
38-1486-03,174.69917,0.11999760004789639
38-1486-03,174.715837,0.0
38-1486-03,174.732503,0.12000480019188683
38-1486-03,174.749447,0.11803588290842469
38-1486-03,174.766113,0.0
38-1486-03,174.78278,0.05999880002397484
38-1486-03,174.799447,0.0
38-1486-03,174.816113,0.06000240009597006
38-1486-03,174.83278,0.11999760004789639
38-1486-03,174.849447,0.0
38-1486-03,174.866113,0.12000480019188683
38-1486-03,174.88278,0.0
38-1486-03,174.899447,0.0
38-1486-03,174.916113,0.12000480019209149
38-1486-03,174.93278,0.05999880002397484
38-1486-03,174.949447,0.11999760004810102
38-1486-03,174.966113,0.0
38-1486-03,174.96639,0.0
38-1486-03,174.983057,0.05999880002397484
38-1486-03,174.999723,0.0600024000960191
38-1486-03,175.01639,0.05999880002397484
38-1486-03,175.033057,0.0
38-1486-03,175.049723,0.06000240009607239
38-1486-03,175.06639,0.05999880002392155
38-1486-03,175.083057,0.11999760004815431
38-1486-03,175.099723,0.06000240009591677
38-1486-03,175.11639,0.0
38-1486-03,175.133333,0.0
38-1486-03,175.15,0.11999760004789639
38-1486-03,175.166667,0.11999760004815431
38-1486-03,175.183333,0.0
38-1486-03,175.2,0.0
38-1486-03,175.216667,0.05999880002392155
38-1486-03,175.233333,0.06000240009607239
38-1486-03,175.25,0.11999760004789639
38-1486-03,175.266667,0.11999760004789639
38-1486-03,175.283333,0.0
38-1486-03,175.3,0.0
38-1486-03,175.316667,0.11999760004815431
38-1486-03,175.333333,0.06000240009591677
38-1486-03,175.35,0.059998800024077155
38-1486-03,175.366667,0.11999760004789639
38-1486-03,175.383333,-0.0600024000960191
38-1486-03,175.400277,0.05901794145418614
38-1486-03,175.416943,0.06000240009597006
38-1486-03,175.43361,0.0
